Book Name,Author,Rating,URL
The Devious Husband: Sierra and Xavier's Story (The Windsors),Catharina Maura,4.5 out of 5 stars,https://www.amazon.in/Devious-Husband-Sierra-Xaviers-Windsors-ebook/dp/B0CTXVHQW6/ref=zg_bs_g_1318168031_d_sccl_6/000-0000000-0000000?psc=1
The Broken Vows: Zane and Celeste's Story (The Windsors),Catharina Maura,4.4 out of 5 stars,https://www.amazon.in/Broken-Vows-Celestes-Story-Windsors-ebook/dp/B0C4GRKJTF/ref=zg_bs_g_1318168031_d_sccl_7/000-0000000-0000000?psc=1
மௌனமே நம் வேலியாய்..!! (Tamil Edition),நிரோஷா கார்த்திக்  Nirosha Karthick,NA,https://www.amazon.in/dp/B0D3JNV29M/ref=zg_bs_g_1318168031_d_sccl_8/000-0000000-0000000?psc=1
The Stationery Shop of Tehran,Marjan Kamali,4.4 out of 5 stars,https://www.amazon.in/Stationery-Shop-Tehran-Marjan-Kamali/dp/147118501X/ref=zg_bs_g_1318168031_d_sccl_9/000-0000000-0000000?psc=1
மிளை சேராயோ நவ்வி (பாகம் 1): Milai seraayo navvi part 1 (Tamil Edition),Priyamehan K,4.3 out of 5 stars,https://www.amazon.in/%E0%AE%AE%E0%AE%BF%E0%AE%B3%E0%AF%88-%E0%AE%9A%E0%AF%87%E0%AE%B0%E0%AE%BE%E0%AE%AF%E0%AF%8B-%E0%AE%A8%E0%AE%B5%E0%AF%8D%E0%AE%B5%E0%AE%BF-%E0%AE%AA%E0%AE%BE%E0%AE%95%E0%AE%AE%E0%AF%8D-seraayo-ebook/dp/B0DR3C4VX1/ref=zg_bs_g_1318168031_d_sccl_10/000-0000000-0000000?psc=1
என் உயிர் தின்ற பெண்ணிவளோ (Tamil Edition),Vishwa Poomi,4.6 out of 5 stars,https://www.amazon.in/%E0%AE%8E%E0%AE%A9%E0%AF%8D-%E0%AE%89%E0%AE%AF%E0%AE%BF%E0%AE%B0%E0%AF%8D-%E0%AE%A4%E0%AE%BF%E0%AE%A9%E0%AF%8D%E0%AE%B1-%E0%AE%AA%E0%AF%86%E0%AE%A3%E0%AF%8D%E0%AE%A3%E0%AE%BF%E0%AE%B5%E0%AE%B3%E0%AF%8B-Tamil-ebook/dp/B0DQHNKCHP/ref=zg_bs_g_1318168031_d_sccl_11/000-0000000-0000000?psc=1
தீராதோ உன் இதழின் முத்த சத்தங்கள் … (Tamil Edition),Mokana Manii,4.5 out of 5 stars,https://www.amazon.in/%E0%AE%A4%E0%AF%80%E0%AE%B0%E0%AE%BE%E0%AE%A4%E0%AF%8B-%E0%AE%87%E0%AE%A4%E0%AE%B4%E0%AE%BF%E0%AE%A9%E0%AF%8D-%E0%AE%AE%E0%AF%81%E0%AE%A4%E0%AF%8D%E0%AE%A4-%E0%AE%9A%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AE%B3%E0%AF%8D-Tamil-ebook/dp/B0DPXRJZFN/ref=zg_bs_g_1318168031_d_sccl_12/000-0000000-0000000?psc=1
God of Small Things | A Booker Prize-Winning Novel: A Deeply Moving and Poignant Tale of Forbidden Love and Family Secrets,Arundhati Roy,4.5 out of 5 stars,https://www.amazon.in/God-Small-Things-Booker-Winner/dp/014302857X/ref=zg_bs_g_1318168031_d_sccl_13/000-0000000-0000000?psc=1
"One Day, Life Will Change: A story of love and inspiration to win life when it hits you hard . . .",Saranya Umakanthan,4.4 out of 5 stars,https://www.amazon.in/One-Day-Life-Will-Change/dp/9389717841/ref=zg_bs_g_1318168031_d_sccl_14/000-0000000-0000000?psc=1
Fixation: A hate to love forced proximity billionaire romance (Fatal Attraction Book 3),Sapna Bhog,4.6 out of 5 stars,https://www.amazon.in/Fixation-proximity-billionaire-romance-Attraction-ebook/dp/B0D9CX9WSR/ref=zg_bs_g_1318168031_d_sccl_15/000-0000000-0000000?psc=1
உன்னோடு நானிருந்த ஒவ்வொரு மணித்துளியும்! - முழுபாகம்: Unnodu Naan Irundha Ovvoru Manithuzhium - Full Part (Tamil Edition),சிவயாழினி Siva Yazhini,4.8 out of 5 stars,https://www.amazon.in/%E0%AE%89%E0%AE%A9%E0%AF%8D%E0%AE%A9%E0%AF%87%E0%AE%BE%E0%AE%9F%E0%AF%81-%E0%AE%A8%E0%AE%BE%E0%AE%A9%E0%AE%BF%E0%AE%B0%E0%AF%81%E0%AE%A8%E0%AF%8D%E0%AE%A4-%E0%AE%92%E0%AE%B5%E0%AF%8D%E0%AE%B5%E0%AF%86%E0%AE%BE%E0%AE%B0%E0%AF%81-%E0%AE%AE%E0%AE%A3%E0%AE%BF%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AF%81%E0%AE%B3%E0%AE%BF%E0%AE%AF%E0%AF%81%E0%AE%AE%E0%AF%8D-Manithuzhium-ebook/dp/B0DRD87RW2/ref=zg_bs_g_1318168031_d_sccl_16/000-0000000-0000000?psc=1
Love to Loathe Him: A Billionaire Office Romance,Rosa Lucas,4.5 out of 5 stars,https://www.amazon.in/Love-Loathe-Him-Billionaire-Romance-ebook/dp/B0DJBFS31K/ref=zg_bs_g_1318168031_d_sccl_17/000-0000000-0000000?psc=1
கோடைகால குளிர் நீ (Tamil Edition),Nivi Ammu,4.5 out of 5 stars,https://www.amazon.in/%E0%AE%95%E0%AF%8B%E0%AE%9F%E0%AF%88%E0%AE%95%E0%AE%BE%E0%AE%B2-%E0%AE%95%E0%AF%81%E0%AE%B3%E0%AE%BF%E0%AE%B0%E0%AF%8D-Tamil-Nivi-Ammu-ebook/dp/B0DM6KSWDJ/ref=zg_bs_g_1318168031_d_sccl_18/000-0000000-0000000?psc=1
அழகான கனவே அழியாத நினைவே: Azhagaana Kanave Azhiyaatha Ninaive (Tamil Edition),Vanmathy Hari,4.6 out of 5 stars,https://www.amazon.in/%E0%AE%85%E0%AE%B4%E0%AE%95%E0%AE%BE%E0%AE%A9-%E0%AE%95%E0%AE%A9%E0%AE%B5%E0%AF%87-%E0%AE%85%E0%AE%B4%E0%AE%BF%E0%AE%AF%E0%AE%BE%E0%AE%A4-%E0%AE%A8%E0%AE%BF%E0%AE%A9%E0%AF%88%E0%AE%B5%E0%AF%87-Azhiyaatha-ebook/dp/B0DQ9QVJTZ/ref=zg_bs_g_1318168031_d_sccl_19/000-0000000-0000000?psc=1
Fourth Wing: DISCOVER THE INSTANT SUNDAY TIMES AND NUMBER ONE GLOBAL BESTSELLING PHENOMENON!* (The Empyrean),Rebecca Yarros,4.6 out of 5 stars,https://www.amazon.in/Fourth-Wing-Discover-obsession-Empyrean/dp/0349437017/ref=zg_bs_g_1318168031_d_sccl_20/000-0000000-0000000?psc=1
